job_title,country,salary,doj,dob
Legal Counsel,Netherlands,115933.82,2022-12-13,1983-12-02
HR Manager,India,81355.09,2017-11-02,1974-01-26
Operations Manager,UK,85492.11,2021-01-16,1971-04-07
Legal Counsel,USA,112651.99,2016-08-06,2000-01-13
Operations Manager,Mexico,112100.21,2016-04-15,1976-11-04
Data Analyst,Mexico,83403.41,2020-10-11,1983-06-30
Frontend Developer,Switzerland,78300.46,2024-07-02,1976-06-22
Support Engineer,UK,72923.03,2024-12-19,1985-08-14
Support Engineer,UAE,63017.91,2024-08-03,1972-01-25
Graphic Designer,Ireland,51048.51,2020-06-23,1984-06-12
HR Manager,Denmark,74166.77,2017-06-10,1997-03-23
UX Designer,France,72805.87,2021-11-23,2000-10-23
Marketing Manager,Netherlands,73747.55,2021-04-03,1987-07-01
Network Engineer,UK,67988.45,2022-05-25,1979-02-14
Legal Counsel,Sweden,117085.39,2016-12-25,1974-10-10
Database Administrator,Switzerland,69679.38,2016-03-09,1972-07-06
Database Administrator,France,70309.65,2023-07-03,1986-11-22
Cloud Architect,UAE,144288.12,2016-06-04,1977-01-27
Finance Manager,Japan,108404.41,2018-09-13,1989-01-04
Backend Developer,Sweden,104825.19,2018-08-28,1995-02-19
Graphic Designer,India,54165.86,2020-09-20,1983-03-01
Junior Developer,Norway,45168.88,2021-02-03,1982-08-19
Business Analyst,Ireland,68022.31,2020-06-28,1972-12-21
Senior Software Engineer,Singapore,128811.56,2020-04-13,1994-08-04
Financial Analyst,Japan,87476.60,2018-02-18,1991-01-07
Compliance Officer,USA,106484.58,2024-03-18,1990-12-30
QA Engineer,UAE,61895.71,2015-06-13,1989-05-17
Sales Manager,Mexico,100545.87,2023-09-26,2000-03-09
Database Administrator,Japan,87908.62,2018-12-10,1994-03-23
Scrum Master,Mexico,89064.44,2015-08-26,1997-05-29
Marketing Manager,Australia,89603.33,2017-06-11,1988-08-13
Compliance Officer,Brazil,85202.87,2023-08-18,1973-12-03
Backend Developer,Switzerland,72396.86,2015-09-24,2000-12-10
Network Engineer,France,81704.70,2018-10-26,1991-01-15
Marketing Manager,Mexico,92434.59,2015-09-29,1989-03-08
Operations Manager,New Zealand,113954.94,2017-05-01,1998-06-06
Business Analyst,India,79424.41,2018-06-25,1993-12-02
UX Designer,Sweden,68830.38,2023-07-27,1989-08-23
DevOps Engineer,UAE,119500.53,2022-06-18,1978-05-22
Compliance Officer,Mexico,112033.65,2019-04-03,1995-04-04
Sales Manager,India,96377.87,2019-03-10,1988-09-15
Project Manager,Switzerland,85259.73,2015-08-09,1975-08-16
Sales Manager,Singapore,106439.36,2021-02-12,1970-11-22
Project Manager,UAE,105425.95,2022-11-26,1983-07-09
Project Manager,Germany,112393.24,2022-06-07,1977-08-19
Network Engineer,India,92333.22,2019-08-31,1996-04-26
Network Engineer,Sweden,68614.28,2018-08-16,1992-02-02
Technical Writer,Denmark,57255.78,2022-10-10,1986-06-18
Cloud Architect,Brazil,120721.32,2019-09-09,1994-06-30
VP of Engineering,South Africa,164527.99,2021-12-13,1998-03-10
Cloud Architect,Australia,134778.37,2021-04-23,1973-12-14
HR Manager,Germany,77776.53,2019-10-23,1972-08-09
Accountant,New Zealand,65115.59,2022-09-26,1974-03-12
DevOps Engineer,Canada,91208.17,2023-05-10,2000-11-19
Data Scientist,Switzerland,126626.20,2017-06-16,1983-11-05
UI Designer,Germany,63093.04,2021-02-12,1972-11-04
Graphic Designer,South Africa,56925.76,2020-07-01,1972-02-09
Financial Analyst,India,67221.09,2023-11-07,1971-04-22
Customer Success Manager,Australia,66797.36,2017-12-27,1993-08-24
Junior Developer,UAE,50963.05,2018-04-15,1976-09-24
Backend Developer,UK,85146.31,2020-05-17,1985-06-08
Financial Analyst,Canada,67543.46,2024-12-02,1996-07-27
Compliance Officer,Denmark,104038.90,2020-07-08,1998-07-04
Engineering Manager,South Africa,155553.57,2015-11-17,1978-01-11
Operations Manager,Norway,93203.07,2017-07-24,1979-06-29
Operations Manager,India,75533.57,2018-06-15,1972-02-15
Customer Success Manager,Canada,82881.50,2015-12-22,1987-05-11
Content Writer,India,47744.28,2016-11-08,1985-06-15
Security Analyst,Ireland,119734.42,2018-10-22,1974-05-04
QA Engineer,Netherlands,69162.31,2023-05-07,1975-03-13
Software Engineer,South Africa,74477.31,2017-09-03,1991-06-23
Database Administrator,India,89182.28,2022-03-11,1988-07-20
Software Engineer,Switzerland,68780.64,2023-12-28,1995-01-04
DevOps Engineer,UK,102896.54,2020-10-25,1977-03-23
Technical Writer,Switzerland,55114.02,2024-05-16,1984-07-30
Financial Analyst,Singapore,89319.20,2022-10-22,1975-05-02
QA Engineer,Switzerland,62445.44,2023-09-17,1984-05-09
Cloud Architect,India,105284.57,2022-03-06,1976-10-26
UI Designer,Denmark,76827.02,2017-10-16,1992-08-27
System Administrator,UK,57608.81,2017-12-15,1993-01-18
Graphic Designer,New Zealand,60932.57,2024-09-08,1971-03-05
HR Manager,USA,88422.00,2024-04-27,1971-11-21
Operations Manager,USA,92769.18,2015-12-24,1983-11-27
Network Engineer,France,87179.62,2015-04-15,1997-04-24
Customer Success Manager,Australia,86060.81,2019-10-03,1988-09-07
Product Manager,Sweden,119702.57,2019-02-18,1971-02-08
Scrum Master,UAE,106699.76,2023-09-16,1986-05-12
Business Analyst,Germany,79856.36,2020-02-22,1982-04-22
Backend Developer,Norway,102670.71,2024-04-10,1988-10-16
Sales Manager,India,119799.31,2016-07-08,1995-04-19
Full Stack Developer,Mexico,101083.76,2021-11-07,1971-01-30
Cloud Architect,Norway,153565.62,2023-03-11,1986-10-01
Business Analyst,New Zealand,93793.96,2023-02-17,1971-12-07
Machine Learning Engineer,New Zealand,138603.17,2021-12-17,1992-09-12
Legal Counsel,Sweden,137228.83,2019-12-30,1983-06-26
Sales Manager,Sweden,104081.16,2019-09-23,1998-11-08
CTO,USA,231689.25,2024-05-29,1998-11-14
Operations Manager,UK,85955.80,2019-04-16,1996-04-29
Data Scientist,Singapore,108608.64,2019-02-10,1984-12-28
Project Manager,Switzerland,89997.10,2019-09-24,1999-07-11
Software Engineer,New Zealand,71084.56,2023-07-29,1973-11-28
Compliance Officer,Australia,108101.41,2016-10-05,1991-04-18
UI Designer,UAE,74761.04,2022-12-30,1970-08-24
Database Administrator,Norway,83080.40,2023-09-03,1981-08-18
Software Engineer,Australia,65202.57,2015-06-24,1975-08-23
Compliance Officer,Canada,112856.88,2024-10-30,1972-03-25
Support Engineer,Canada,73288.48,2019-09-21,1982-09-08
Graphic Designer,Switzerland,46282.13,2024-03-04,1991-07-03
Machine Learning Engineer,Brazil,104206.63,2020-08-05,1979-06-14
Software Engineer,South Africa,70517.92,2022-01-31,1970-12-25
UI Designer,Ireland,77908.78,2015-07-21,1993-06-29
Product Manager,UAE,95452.31,2024-09-21,1989-09-27
Customer Success Manager,Japan,88769.13,2017-08-25,1995-01-27
Cloud Architect,South Africa,120439.63,2021-10-21,1994-05-12
Graphic Designer,India,68993.11,2017-08-12,1989-10-17
Graphic Designer,Sweden,65160.85,2017-05-26,1984-11-13
Graphic Designer,New Zealand,68642.69,2019-03-20,1975-09-10
UI Designer,France,86335.64,2019-12-10,1987-05-05
Data Analyst,Brazil,63091.96,2024-08-02,1980-01-24
Data Analyst,Ireland,56819.50,2022-08-17,1977-03-23
Technical Writer,Mexico,75850.60,2020-06-17,1977-06-02
VP of Engineering,UAE,184880.83,2020-02-04,1993-06-04
Machine Learning Engineer,Switzerland,96614.72,2017-11-14,1981-05-29
Business Analyst,Canada,83771.03,2018-06-29,1983-04-05
Machine Learning Engineer,Switzerland,110369.11,2024-06-30,1975-03-10
Graphic Designer,Germany,59736.39,2016-01-24,1980-06-13
Technical Writer,Australia,84849.18,2015-05-18,1980-05-08
HR Manager,USA,74693.27,2024-09-02,2000-06-12
Database Administrator,Mexico,99426.87,2023-04-01,1978-08-13
Software Engineer,Canada,89706.65,2022-09-01,1984-06-05
Security Analyst,France,100261.19,2021-04-07,1994-10-05
Full Stack Developer,Mexico,109813.14,2017-10-28,1999-04-03
Software Engineer,UAE,68936.31,2017-04-11,1972-06-11
UX Designer,Netherlands,82500.93,2021-07-25,1977-11-07
Frontend Developer,Switzerland,99675.47,2020-04-05,2000-08-26
DevOps Engineer,New Zealand,119913.72,2016-05-14,1973-04-25
Backend Developer,Japan,71338.46,2023-05-28,1972-09-03
Full Stack Developer,Norway,109488.68,2023-08-29,1979-09-06
DevOps Engineer,Ireland,89069.57,2023-07-18,1991-07-19
Engineering Manager,Germany,135189.71,2016-04-03,1991-05-19
DevOps Engineer,Mexico,92823.57,2020-10-29,1970-09-04
Database Administrator,USA,80625.23,2017-01-31,1971-04-06
VP of Engineering,USA,185265.36,2022-11-26,1976-05-14
VP of Engineering,Sweden,178188.61,2015-08-14,1980-09-15
Content Writer,Mexico,45351.67,2015-02-20,1979-08-16
QA Engineer,Canada,68460.22,2017-06-11,1984-04-01
Full Stack Developer,South Africa,95861.61,2022-07-12,1994-05-06
Marketing Manager,New Zealand,92246.36,2018-02-01,1976-04-02
Graphic Designer,Singapore,66079.07,2015-05-25,1978-11-24
UX Designer,Norway,84185.89,2021-12-23,1984-10-31
Graphic Designer,South Africa,51640.96,2023-04-02,1971-01-20
Data Scientist,Sweden,120056.72,2017-10-02,1989-08-02
IT Specialist,France,78932.87,2018-10-05,1977-10-20
Operations Manager,Mexico,93367.68,2023-04-08,1991-01-06
Data Analyst,Denmark,69252.97,2023-06-21,1983-12-01
Network Engineer,Canada,89622.41,2020-09-24,2000-01-08
Network Engineer,Denmark,99097.98,2017-01-20,1973-09-16
Graphic Designer,Australia,50647.05,2020-05-09,1986-08-07
Data Scientist,Canada,123800.25,2023-04-03,1991-03-27
HR Manager,Sweden,89030.45,2022-09-03,1972-05-23
Sales Manager,Sweden,103827.99,2016-04-09,1992-10-16
IT Specialist,Singapore,76176.93,2024-11-24,1993-10-23
Operations Manager,Norway,91305.56,2020-06-12,1979-01-18
Marketing Manager,New Zealand,92760.44,2017-03-22,1977-07-04
Accountant,Japan,67463.89,2022-09-16,1992-10-07
Accountant,Sweden,62799.31,2023-03-09,1987-08-21
UI Designer,New Zealand,87041.17,2016-07-07,1971-08-09
Finance Manager,Ireland,98129.99,2024-02-23,1981-11-02
VP of Engineering,Netherlands,198862.66,2015-08-06,1974-04-18
Junior Developer,Mexico,59841.59,2017-05-14,1987-01-26
Security Analyst,Ireland,86295.35,2015-11-23,1974-06-26
IT Specialist,Ireland,61579.13,2022-06-14,1983-12-24
HR Manager,Brazil,96069.91,2015-02-14,1980-01-31
Legal Counsel,Denmark,114279.97,2019-11-26,1985-04-30
Project Manager,Japan,108334.60,2019-06-16,1982-07-18
Database Administrator,France,88640.96,2019-06-05,1979-11-11
VP of Engineering,Denmark,183293.91,2018-02-26,1983-08-28
Engineering Manager,Netherlands,160058.11,2019-11-20,1996-03-28
Senior Software Engineer,Mexico,108576.48,2022-11-16,1975-01-14
Senior Software Engineer,UAE,129052.81,2019-01-13,1999-01-23
IT Specialist,Ireland,82185.80,2016-01-31,1992-07-25
Sales Manager,Switzerland,97824.06,2024-06-13,1995-09-03
DevOps Engineer,Switzerland,95909.55,2020-08-16,1976-10-13
Cloud Architect,Sweden,120559.23,2017-12-28,1983-10-16
VP of Engineering,Canada,181702.07,2020-04-29,1985-07-09
Machine Learning Engineer,Germany,134296.15,2020-09-14,1999-10-20
HR Manager,Mexico,96121.86,2023-11-13,1984-02-24
Sales Manager,Australia,91298.62,2020-09-12,1990-04-21
Database Administrator,USA,69833.36,2020-08-03,1982-11-05
UI Designer,UK,81328.45,2023-01-12,1999-03-15
IT Specialist,Ireland,83936.16,2022-03-16,1988-11-15
Database Administrator,France,82678.55,2021-12-23,1998-02-02
System Administrator,USA,69489.95,2020-03-27,1983-03-28
Machine Learning Engineer,UAE,124464.77,2020-11-24,1980-06-08
Frontend Developer,Singapore,87245.63,2021-02-27,1978-10-14
Network Engineer,South Africa,93163.31,2020-09-28,1980-05-05
Backend Developer,Switzerland,101479.62,2018-06-01,1972-07-13
Scrum Master,Canada,81714.80,2018-12-03,1982-03-19
Project Manager,Australia,91665.48,2024-07-28,1970-09-21
IT Specialist,UAE,71239.80,2020-08-12,1979-09-26
Software Engineer,Sweden,79794.98,2022-01-06,1971-12-24
UI Designer,Canada,65816.88,2022-11-25,1999-11-22
Senior Software Engineer,Switzerland,127929.16,2023-02-18,1999-11-01
Sales Manager,UK,114900.98,2020-07-06,1985-03-15
VP of Engineering,Switzerland,176413.08,2021-12-11,1994-07-24
Graphic Designer,South Africa,53461.43,2023-03-20,1973-08-25
Project Manager,Switzerland,90746.93,2024-11-10,1992-06-20
Finance Manager,Switzerland,99597.74,2018-12-27,1975-04-23
Full Stack Developer,France,77296.60,2020-03-20,1986-03-01
Data Analyst,France,84141.15,2022-11-09,1999-09-22
Financial Analyst,Mexico,78647.83,2021-07-07,1993-01-13
Content Writer,Netherlands,56010.79,2020-05-08,1985-09-10
Network Engineer,USA,70439.20,2015-12-16,1980-08-05
Data Analyst,France,89513.30,2016-02-10,1985-05-24
Frontend Developer,UK,92480.48,2018-04-12,1970-02-22
Financial Analyst,Netherlands,71057.04,2024-10-19,1989-04-13
Junior Developer,Denmark,53321.66,2021-09-18,1975-08-18
Data Scientist,Sweden,127980.22,2015-12-21,1997-01-07
Junior Developer,Denmark,58884.78,2020-02-20,1976-10-26
Backend Developer,France,101519.43,2021-09-30,1986-03-07
Accountant,USA,77394.16,2024-06-13,1994-01-06
DevOps Engineer,Brazil,114156.08,2018-04-18,1999-10-07
Finance Manager,UAE,117547.80,2019-09-03,1971-07-02
Software Engineer,Norway,93688.70,2015-10-02,1996-10-04
Senior Software Engineer,Australia,111907.92,2022-04-05,1996-10-11
Technical Writer,Norway,67331.04,2024-09-23,1982-05-19
Junior Developer,Sweden,64101.42,2021-11-12,1997-06-19
Machine Learning Engineer,Mexico,127400.50,2015-08-10,1972-10-29
Accountant,Netherlands,50076.62,2019-03-19,1995-07-18
Marketing Manager,Netherlands,103361.41,2021-08-09,1999-05-15
Customer Success Manager,Brazil,82777.49,2022-12-11,1981-04-13
Support Engineer,Brazil,74583.14,2016-12-25,1980-10-10
QA Engineer,Germany,83707.42,2023-12-21,1989-11-18
Scrum Master,South Africa,85640.71,2017-07-11,1978-10-14
UI Designer,Germany,77179.64,2022-02-28,1980-09-07
Financial Analyst,USA,68150.95,2023-01-18,1979-08-03
Security Analyst,Australia,82054.38,2021-05-28,1973-01-06
UI Designer,Ireland,81383.11,2024-01-03,1977-11-26
Customer Success Manager,Singapore,93769.52,2018-12-22,1997-08-01
QA Engineer,Denmark,83134.43,2016-01-30,1979-03-08
Product Manager,Sweden,118187.91,2015-03-26,1993-10-16
Business Analyst,Singapore,73136.30,2021-01-16,1987-02-03
VP of Engineering,Sweden,172331.51,2024-08-24,1985-10-30
Technical Writer,Norway,58603.70,2022-04-13,1985-01-31
Technical Writer,Canada,70720.28,2024-08-06,1988-01-29
QA Engineer,Canada,78300.97,2023-02-08,1994-09-26
Marketing Manager,Germany,74066.93,2023-10-05,1985-04-19
Content Writer,Denmark,60638.09,2023-04-03,1999-07-03
Frontend Developer,Germany,78500.72,2017-04-16,1972-08-29
Security Analyst,UAE,119129.09,2016-06-28,1977-01-05
System Administrator,Switzerland,85331.91,2023-07-18,1976-02-19
Data Scientist,Switzerland,122398.14,2020-07-13,1970-06-09
VP of Engineering,France,202240.44,2022-07-09,1998-08-22
Support Engineer,Japan,56209.35,2020-10-17,1993-11-02
Accountant,Mexico,73721.08,2019-06-18,1970-10-23
Graphic Designer,Canada,65352.51,2019-05-27,1986-10-15
Support Engineer,New Zealand,57047.33,2020-10-31,1978-07-10
Frontend Developer,Netherlands,84899.27,2024-08-09,1994-05-27
Scrum Master,Switzerland,76129.75,2019-10-10,1983-04-30
HR Manager,Germany,88668.66,2021-01-29,1992-03-31
Project Manager,Australia,111773.65,2022-05-28,2000-03-29
Technical Writer,Australia,72641.59,2021-10-19,2000-04-17
Finance Manager,Switzerland,93172.49,2021-05-29,1995-11-12
HR Manager,Netherlands,96562.27,2020-11-21,1976-11-11
VP of Engineering,UK,154617.15,2018-05-20,1990-03-08
Project Manager,New Zealand,117618.88,2016-08-21,1996-08-24
DevOps Engineer,New Zealand,96806.61,2015-03-14,1986-07-31
Senior Software Engineer,Norway,108222.07,2015-03-27,1972-12-06
QA Engineer,South Africa,64580.30,2017-07-26,1979-07-12
Frontend Developer,Brazil,72051.22,2017-02-06,1978-04-06
Content Writer,India,49450.67,2019-04-28,1982-07-24
Machine Learning Engineer,Netherlands,129903.10,2024-02-01,1987-10-10
Finance Manager,Switzerland,109985.98,2018-09-17,1984-08-04
Operations Manager,Singapore,113901.74,2015-09-05,1973-05-30
Sales Manager,New Zealand,105846.87,2022-03-12,1994-07-02
DevOps Engineer,Mexico,109983.78,2017-07-24,1978-06-22
Legal Counsel,USA,130178.30,2015-07-23,2000-08-25
DevOps Engineer,Brazil,113951.44,2024-11-06,1986-08-02
CTO,Brazil,258421.63,2018-07-21,1996-08-26
Accountant,Sweden,61828.83,2016-07-26,1974-06-17
Compliance Officer,Sweden,109857.94,2017-12-07,1981-06-10
Financial Analyst,Sweden,76808.44,2016-01-20,1989-07-03
Scrum Master,Switzerland,86009.10,2016-01-31,1975-01-31
Network Engineer,UK,72356.33,2018-01-21,1998-03-27
Cloud Architect,New Zealand,143024.48,2023-06-20,1977-07-03
Content Writer,Japan,59077.88,2016-11-20,1972-01-01
Machine Learning Engineer,France,141095.95,2015-06-11,1975-02-17
VP of Engineering,UK,158105.84,2023-03-27,1981-11-26
Software Engineer,Australia,80028.55,2019-12-20,1971-10-28
Junior Developer,Japan,45165.74,2019-07-26,1990-05-04
Junior Developer,France,45717.04,2019-03-12,1996-06-13
DevOps Engineer,Japan,99421.55,2024-06-18,1992-09-19
Senior Software Engineer,Brazil,108976.41,2016-01-25,1980-02-17
Compliance Officer,France,79657.45,2024-01-17,1982-04-26
Accountant,Mexico,76358.11,2017-07-02,1970-10-26
Full Stack Developer,Netherlands,102163.37,2017-06-03,1970-04-01
Frontend Developer,Norway,94459.68,2018-10-13,1990-03-05
CTO,UK,245999.14,2016-12-29,1989-12-14
HR Manager,UK,71778.75,2024-05-30,1973-05-21
Senior Software Engineer,Brazil,93964.32,2021-04-24,2000-11-02
Business Analyst,Sweden,73246.32,2018-03-02,1999-04-01
Frontend Developer,Mexico,60833.87,2021-09-24,1988-11-22
Network Engineer,USA,89251.97,2019-03-11,1998-04-26
Senior Software Engineer,Switzerland,104664.15,2020-05-05,1972-09-08
Customer Success Manager,Australia,89276.67,2019-11-26,1974-06-27
Financial Analyst,New Zealand,78181.15,2015-08-06,1971-05-26
Engineering Manager,Germany,137781.36,2017-10-15,1995-03-12
QA Engineer,USA,72696.14,2022-12-26,1979-11-21
DevOps Engineer,Ireland,102961.94,2022-01-26,1974-12-04
Content Writer,Singapore,47333.79,2023-06-12,1989-10-18
Data Analyst,Norway,63055.01,2021-05-22,1980-11-02
Accountant,USA,70714.21,2019-09-07,1983-11-11
Database Administrator,France,95758.89,2024-09-04,1997-03-22
Full Stack Developer,UAE,85482.65,2022-09-24,1995-05-04
Database Administrator,Switzerland,86693.04,2015-10-17,1989-04-22
Project Manager,Mexico,98062.00,2015-05-05,1979-02-07
Business Analyst,New Zealand,76035.98,2021-01-20,1977-11-08
Finance Manager,Mexico,123113.07,2018-01-12,1974-04-11
QA Engineer,South Africa,65858.17,2023-10-27,1986-07-06
HR Manager,Germany,78761.96,2022-02-04,1986-02-14
Security Analyst,Ireland,75751.62,2022-08-16,1979-12-09
Database Administrator,Singapore,84480.80,2021-05-12,1999-03-08
Software Engineer,France,69391.26,2016-11-05,1980-10-24
Frontend Developer,France,99980.81,2023-06-21,1997-08-30
Full Stack Developer,Switzerland,86716.84,2023-01-21,1990-10-28
Full Stack Developer,Canada,84908.87,2021-08-16,1984-05-17
Junior Developer,South Africa,50886.67,2020-05-11,1979-01-24
Network Engineer,Denmark,83371.18,2015-08-09,1974-07-25
Full Stack Developer,UAE,76296.05,2018-05-17,1992-03-04
Legal Counsel,New Zealand,127778.84,2023-09-01,1984-09-07
Security Analyst,India,102360.03,2018-07-23,1975-11-21
Network Engineer,Norway,85608.73,2017-04-23,1994-07-04
Project Manager,Denmark,97409.39,2020-11-06,1986-11-07
